Asset,coupon,exp_loss,attachment,exhaustion
Multi_Peril_NA_004,0.043172102105861476,0.01704696607359143,0.014102904694216625,0.041169891321382365
Multi_Peril_NA_005,0.05651633501129525,0.01103095893978756,0.010345831979813994,0.06974033025166432
Multi_Peril_NA_006,0.04321519792096616,0.016543736192952498,0.013824939245704193,0.06029870935043345
Multi_Peril_NA_007,0.04012771743433667,0.012296305065399301,0.012318488428630196,0.07924744712109694
Multi_Peril_NA_008,0.05263627054033337,0.012078428648513278,0.012438039921697279,0.061599415188634224
Multi_Peril_NA_009,0.05559690790302287,0.010855845110615667,0.013327195317514196,0.06165066314704441
Multi_Peril_NA_010,0.059259840077179896,0.012734977328309489,0.012428353251937637,0.0772811242204007
Multi_Peril_Global_001,0.037050194559813586,0.014560599410655156,0.010127314333804881,0.032035111773155156
Multi_Peril_Global_002,0.041019271338936326,0.012957204620516971,0.00640410360881263,0.0474651138052882
Multi_Peril_Global_003,0.041917661139059134,0.012346408624372338,0.006274452202875078,0.05614610418457129
Multi_Peril_Global_004,0.05446977938354794,0.01478214498699984,0.010497910990457548,0.033902587203918956
Multi_Peril_Global_005,0.05016526391858045,0.00817210841521161,0.006132741309173984,0.039708306574486235
Multi_Peril_Global_006,0.04477286380809332,0.013392851924654552,0.010099772259639032,0.04337708119130245
Multi_Peril_Global_007,0.04047253332563332,0.014979871501103977,0.008557087813415838,0.04354161072989026
Multi_Peril_Global_008,0.038272476423833385,0.013563666841249506,0.010162093354688932,0.03662308838366281
